x_1,x_2,y
5.476000000000000312e-02,5.011000000000000176e-02,1.0
4.213000000000000078e-02,5.906999999999999751e-02,1.0
1.554999999999999959e-02,7.974400000000000377e-01,0.0
4.959999999999999826e-02,8.584999999999999576e-02,1.0
1.482999999999999943e-02,5.589300000000000379e-01,0.0
1.507000000000000006e-02,5.020700000000000163e-01,0.0
4.558999999999999858e-02,6.426999999999999380e-02,1.0
1.524999999999999967e-02,5.390599999999999836e-01,0.0
1.366000000000000027e-02,5.691899999999999737e-01,0.0
1.420000000000000082e-02,5.111499999999999932e-01,0.0
4.438999999999999890e-02,7.409999999999999920e-02,1.0
1.661999999999999936e-02,5.458399999999999919e-01,0.0
1.767000000000000168e-02,7.552200000000000024e-01,0.0
1.465999999999999942e-02,7.708000000000000407e-01,0.0
1.481000000000000025e-02,6.272499999999999742e-01,0.0
1.740999999999999839e-02,6.073800000000000310e-01,0.0
5.754999999999999699e-02,4.041000000000000147e-02,1.0
4.508999999999999814e-02,4.776999999999999996e-02,1.0
1.666000000000000120e-02,4.969100000000000183e-01,0.0
4.655000000000000110e-02,4.073000000000000231e-02,1.0
1.730999999999999900e-02,5.741800000000000237e-01,0.0
1.791999999999999843e-02,5.803099999999999925e-01,0.0
4.746999999999999831e-02,5.460000000000000270e-02,1.0
5.396999999999999714e-02,5.698000000000000287e-02,1.0
1.422000000000000000e-02,5.076300000000000257e-01,0.0
3.925000000000000017e-02,5.448999999999999677e-02,1.0
4.825999999999999734e-02,6.049000000000000210e-02,1.0
4.481000000000000261e-02,4.367000000000000048e-02,1.0
1.363999999999999935e-02,5.504200000000000204e-01,0.0
5.247999999999999887e-02,6.578000000000000513e-02,1.0
1.591000000000000053e-02,4.991900000000000226e-01,0.0
1.557000000000000051e-02,5.543099999999999694e-01,0.0
1.609000000000000014e-02,5.780699999999999728e-01,0.0
1.251000000000000029e-02,4.075099999999999834e-01,0.0
4.261999999999999816e-02,4.873999999999999860e-02,1.0
1.316999999999999942e-02,5.968900000000000317e-01,0.0
4.513000000000000345e-02,5.179000000000000270e-02,1.0
4.977000000000000174e-02,6.171000000000000096e-02,1.0
4.209999999999999853e-02,7.058000000000000385e-02,1.0
4.635000000000000231e-02,4.626999999999999863e-02,1.0
5.315999999999999892e-02,8.076999999999999458e-02,1.0
4.549999999999999878e-02,5.646000000000000324e-02,1.0
4.605000000000000066e-02,5.920000000000000262e-02,1.0
4.818999999999999673e-02,6.511000000000000121e-02,1.0
1.422999999999999959e-02,6.079599999999999449e-01,0.0
4.907999999999999863e-02,5.464999999999999719e-02,1.0
5.072000000000000119e-02,5.727000000000000146e-02,1.0
3.649999999999999772e-02,5.317000000000000198e-02,1.0
4.639999999999999680e-02,5.081000000000000100e-02,1.0
4.206000000000000016e-02,6.397999999999999521e-02,1.0
1.431999999999999940e-02,4.970800000000000218e-01,0.0
1.328999999999999973e-02,4.814700000000000091e-01,0.0
1.423999999999999919e-02,4.374899999999999900e-01,0.0
1.608000000000000054e-02,5.365900000000000114e-01,0.0
4.223999999999999977e-02,5.267999999999999766e-02,1.0
4.256999999999999673e-02,5.031999999999999668e-02,1.0
4.386000000000000315e-02,5.999000000000000166e-02,1.0
3.695999999999999980e-02,4.972000000000000031e-02,1.0
1.610999999999999932e-02,4.852400000000000047e-01,0.0
1.391000000000000049e-02,5.253499999999999837e-01,0.0
1.899999999999999953e-02,7.719399999999999595e-01,0.0
1.523000000000000048e-02,6.945500000000000007e-01,0.0
3.998999999999999777e-02,5.296000000000000013e-02,1.0
4.787999999999999895e-02,5.988999999999999879e-02,1.0
1.459000000000000054e-02,5.361399999999999499e-01,0.0
1.635999999999999954e-02,6.509000000000000341e-01,0.0
4.778999999999999915e-02,5.543000000000000010e-02,1.0
1.425000000000000051e-02,5.124499999999999611e-01,0.0
4.381000000000000172e-02,6.060999999999999721e-02,1.0
5.047000000000000097e-02,5.686999999999999694e-02,1.0
1.372999999999999915e-02,4.291300000000000114e-01,0.0
1.457999999999999921e-02,6.076399999999999579e-01,0.0
5.299999999999999850e-02,6.578000000000000513e-02,1.0
1.716000000000000164e-02,6.093699999999999672e-01,0.0
4.155999999999999972e-02,4.445000000000000340e-02,1.0
1.370999999999999996e-02,4.142600000000000171e-01,0.0
1.511000000000000017e-02,4.918299999999999894e-01,0.0
5.219000000000000028e-02,7.588999999999999913e-02,1.0
1.610999999999999932e-02,6.232600000000000362e-01,0.0
1.631000000000000158e-02,4.670699999999999852e-01,0.0
1.573000000000000093e-02,6.376100000000000101e-01,0.0
4.302000000000000268e-02,5.396000000000000102e-02,1.0
4.495999999999999996e-02,5.979000000000000287e-02,1.0
4.461999999999999994e-02,5.115000000000000102e-02,1.0
4.327000000000000290e-02,4.603000000000000147e-02,1.0
4.925999999999999823e-02,4.415999999999999787e-02,1.0
4.075000000000000150e-02,5.832999999999999990e-02,1.0
1.443999999999999971e-02,5.170099999999999696e-01,0.0
4.673000000000000070e-02,4.499999999999999833e-02,1.0
1.417999999999999990e-02,5.788900000000000157e-01,0.0
1.717000000000000123e-02,6.231299999999999617e-01,0.0
1.572000000000000133e-02,7.588200000000000500e-01,0.0
4.945999999999999702e-02,5.081000000000000100e-02,1.0
4.356999999999999762e-02,6.830999999999999572e-02,1.0
1.569999999999999868e-02,4.995299999999999740e-01,0.0
1.553999999999999999e-02,5.611500000000000377e-01,0.0
4.275000000000000328e-02,6.151000000000000217e-02,1.0
1.703000000000000000e-02,6.229599999999999582e-01,0.0
1.696999999999999897e-02,6.684299999999999686e-01,0.0
5.514000000000000151e-02,4.787999999999999895e-02,1.0
4.905000000000000332e-02,6.987000000000000155e-02,1.0
1.654999999999999874e-02,5.198199999999999488e-01,0.0
1.179000000000000013e-02,4.325899999999999745e-01,0.0
1.369000000000000078e-02,5.298300000000000232e-01,0.0
5.439000000000000085e-02,5.217000000000000109e-02,1.0
4.533000000000000224e-02,5.732000000000000289e-02,1.0
1.600000000000000033e-02,5.472000000000000197e-01,0.0
1.518000000000000078e-02,7.003000000000000336e-01,0.0
1.538999999999999917e-02,6.327500000000000346e-01,0.0
1.674000000000000141e-02,5.532399999999999540e-01,0.0
1.709000000000000102e-02,5.984500000000000375e-01,0.0
3.765999999999999903e-02,3.953999999999999876e-02,1.0
4.318999999999999923e-02,6.876000000000000167e-02,1.0
4.975999999999999868e-02,7.673000000000000653e-02,1.0
4.127000000000000113e-02,4.963000000000000050e-02,1.0
1.455000000000000043e-02,5.778299999999999548e-01,0.0
4.458000000000000157e-02,4.784999999999999670e-02,1.0
4.064999999999999863e-02,5.296000000000000013e-02,1.0
4.861999999999999655e-02,4.861999999999999655e-02,1.0
4.136999999999999705e-02,5.727999999999999758e-02,1.0
1.660000000000000017e-02,6.800599999999999978e-01,0.0
4.510000000000000120e-02,5.587999999999999912e-02,1.0
1.634000000000000036e-02,7.079499999999999682e-01,0.0
5.253000000000000030e-02,5.718999999999999778e-02,1.0
1.444999999999999930e-02,4.912699999999999845e-01,0.0
4.023000000000000187e-02,6.593999999999999861e-02,1.0
1.572000000000000133e-02,5.753899999999999570e-01,0.0
1.427999999999999929e-02,4.937000000000000277e-01,0.0
1.425000000000000051e-02,3.676499999999999768e-01,0.0
4.222000000000000058e-02,4.427999999999999992e-02,1.0
4.623000000000000026e-02,5.510000000000000314e-02,1.0
5.000999999999999890e-02,6.784999999999999365e-02,1.0
1.454000000000000084e-02,4.365999999999999881e-01,0.0
5.047000000000000097e-02,4.734000000000000014e-02,1.0
1.520999999999999956e-02,6.694999999999999840e-01,0.0
4.456999999999999851e-02,5.811000000000000193e-02,1.0
1.557000000000000051e-02,4.638800000000000145e-01,0.0
1.473999999999999963e-02,4.733700000000000130e-01,0.0
4.297000000000000125e-02,5.877999999999999892e-02,1.0
1.609000000000000014e-02,5.750899999999999901e-01,0.0
4.506999999999999895e-02,7.205999999999999905e-02,1.0
4.222999999999999671e-02,4.429999999999999910e-02,1.0
4.447000000000000258e-02,5.308999999999999830e-02,1.0
4.567000000000000226e-02,3.887999999999999790e-02,1.0
1.255000000000000039e-02,6.060799999999999521e-01,0.0
1.528000000000000018e-02,6.679899999999999727e-01,0.0
1.776000000000000148e-02,6.987299999999999622e-01,0.0
1.582000000000000073e-02,4.922000000000000264e-01,0.0
1.484000000000000076e-02,5.109599999999999698e-01,0.0
1.494999999999999975e-02,4.817000000000000171e-01,0.0
4.481000000000000261e-02,4.945999999999999702e-02,1.0
1.939000000000000098e-02,5.449399999999999800e-01,0.0
4.669999999999999846e-02,1.026900000000000035e-01,1.0
4.590000000000000330e-02,6.278999999999999859e-02,1.0
5.170000000000000290e-02,5.498999999999999722e-02,1.0
4.470999999999999974e-02,4.560999999999999777e-02,1.0
5.568000000000000033e-02,5.412000000000000144e-02,1.0
4.619000000000000189e-02,6.389999999999999847e-02,1.0
4.488999999999999935e-02,5.244999999999999662e-02,1.0
4.646000000000000130e-02,4.401000000000000051e-02,1.0
4.991999999999999910e-02,6.162999999999999728e-02,1.0
4.388000000000000234e-02,5.752999999999999781e-02,1.0
1.163999999999999931e-02,5.994300000000000184e-01,0.0
1.345999999999999974e-02,4.505600000000000160e-01,0.0
1.640000000000000138e-02,6.183999999999999497e-01,0.0
4.453000000000000014e-02,5.016999999999999932e-02,1.0
4.981000000000000011e-02,3.955000000000000182e-02,1.0
1.685999999999999999e-02,5.249099999999999877e-01,0.0
1.550999999999999948e-02,4.532300000000000217e-01,0.0
1.423999999999999919e-02,5.507499999999999618e-01,0.0
5.365999999999999936e-02,7.259999999999999787e-02,1.0
1.671999999999999875e-02,4.514099999999999779e-01,0.0
4.721000000000000196e-02,5.535000000000000336e-02,1.0
1.461999999999999932e-02,5.475900000000000212e-01,0.0
4.062000000000000333e-02,5.720999999999999697e-02,1.0
1.439999999999999961e-02,3.679600000000000093e-01,0.0
1.586999999999999869e-02,5.510899999999999688e-01,0.0
5.188000000000000250e-02,5.886000000000000260e-02,1.0
1.386000000000000079e-02,5.131900000000000350e-01,0.0
4.393999999999999989e-02,5.333999999999999853e-02,1.0
5.106000000000000122e-02,4.236000000000000182e-02,1.0
1.550999999999999948e-02,4.954999999999999960e-01,0.0
1.210999999999999924e-02,5.418199999999999683e-01,0.0
3.876999999999999891e-02,7.091000000000000081e-02,1.0
5.179000000000000270e-02,5.689999999999999919e-02,1.0
4.662999999999999784e-02,4.587000000000000105e-02,1.0
4.537999999999999673e-02,5.768999999999999823e-02,1.0
1.286999999999999950e-02,3.861600000000000033e-01,0.0
1.640000000000000138e-02,5.073900000000000077e-01,0.0
4.188999999999999668e-02,4.979999999999999705e-02,1.0
4.474000000000000199e-02,5.546000000000000235e-02,1.0
4.606999999999999984e-02,8.520999999999999408e-02,1.0
4.155999999999999972e-02,5.827999999999999847e-02,1.0
4.800999999999999712e-02,5.664999999999999897e-02,1.0
1.514000000000000068e-02,4.626899999999999902e-01,0.0
4.304999999999999799e-02,7.220999999999999641e-02,1.0
1.628999999999999893e-02,5.414099999999999469e-01,0.0
1.890999999999999973e-02,6.701599999999999779e-01,0.0
1.451999999999999992e-02,5.199399999999999578e-01,0.0
1.435999999999999950e-02,5.968599999999999461e-01,0.0
1.403000000000000080e-02,6.865200000000000191e-01,0.0
4.632000000000000006e-02,7.373999999999999999e-02,1.0
3.996000000000000246e-02,5.113999999999999796e-02,1.0
4.766000000000000097e-02,5.637999999999999956e-02,1.0
4.107000000000000234e-02,3.865999999999999992e-02,1.0
5.861999999999999850e-02,4.837999999999999939e-02,1.0
1.346999999999999933e-02,5.318699999999999539e-01,0.0
5.120000000000000245e-02,5.662999999999999978e-02,1.0
4.349000000000000088e-02,6.180999999999999689e-02,1.0
4.769999999999999934e-02,5.800000000000000294e-02,1.0
1.333999999999999943e-02,4.050900000000000056e-01,0.0
1.519999999999999997e-02,5.234499999999999709e-01,0.0
1.519999999999999997e-02,5.286300000000000443e-01,0.0
1.512999999999999935e-02,6.615499999999999714e-01,0.0
1.388999999999999957e-02,5.587699999999999889e-01,0.0
1.510000000000000057e-02,5.040799999999999725e-01,0.0
5.263999999999999929e-02,8.351999999999999702e-02,1.0
1.519999999999999997e-02,4.386499999999999844e-01,0.0
1.713999999999999899e-02,4.943899999999999961e-01,0.0
1.480000000000000066e-02,4.874200000000000199e-01,0.0
1.569999999999999868e-02,5.647400000000000198e-01,0.0
3.858000000000000318e-02,6.333999999999999353e-02,1.0
1.575999999999999970e-02,6.014199999999999546e-01,0.0
1.358000000000000006e-02,4.091600000000000237e-01,0.0
5.168999999999999984e-02,5.752000000000000168e-02,1.0
5.899999999999999689e-02,5.018000000000000238e-02,1.0
1.277000000000000010e-02,4.697899999999999854e-01,0.0
5.315000000000000280e-02,6.307000000000000106e-02,1.0
1.494000000000000015e-02,5.553599999999999648e-01,0.0
1.549000000000000030e-02,4.983500000000000152e-01,0.0
5.331999999999999934e-02,8.437999999999999667e-02,1.0
5.065000000000000058e-02,5.657999999999999835e-02,1.0
4.043999999999999678e-02,5.448999999999999677e-02,1.0
4.698000000000000093e-02,4.739000000000000157e-02,1.0
1.680999999999999855e-02,6.205800000000000205e-01,0.0
4.433000000000000135e-02,5.290000000000000258e-02,1.0
4.889999999999999902e-02,6.304999999999999494e-02,1.0
4.846000000000000307e-02,5.627000000000000057e-02,1.0
1.529999999999999936e-02,6.029499999999999860e-01,0.0
4.329999999999999821e-02,4.927000000000000129e-02,1.0
3.957000000000000101e-02,5.219000000000000028e-02,1.0
1.423999999999999919e-02,4.569300000000000028e-01,0.0
4.964999999999999969e-02,6.468999999999999750e-02,1.0
4.143000000000000155e-02,4.417000000000000093e-02,1.0
4.544999999999999735e-02,6.158999999999999891e-02,1.0
1.663999999999999854e-02,5.927000000000000046e-01,0.0
1.355999999999999914e-02,5.726299999999999724e-01,0.0
1.562000000000000020e-02,5.405900000000000150e-01,0.0
4.356000000000000150e-02,8.523999999999999633e-02,1.0
1.785000000000000128e-02,7.374399999999999844e-01,0.0
1.468000000000000034e-02,3.987299999999999733e-01,0.0
4.995000000000000134e-02,6.990999999999999992e-02,1.0
1.392999999999999967e-02,4.435899999999999843e-01,0.0
4.501999999999999752e-02,5.151000000000000023e-02,1.0
1.474999999999999922e-02,5.414499999999999869e-01,0.0
4.447999999999999871e-02,4.653000000000000191e-02,1.0
5.603000000000000341e-02,8.834000000000000186e-02,1.0
1.341000000000000004e-02,4.290200000000000125e-01,0.0
4.696999999999999786e-02,6.083999999999999825e-02,1.0
4.456999999999999851e-02,5.890000000000000097e-02,1.0
1.363999999999999935e-02,5.467800000000000438e-01,0.0
1.536999999999999998e-02,7.852299999999999836e-01,0.0
1.548000000000000070e-02,5.157699999999999507e-01,0.0
1.733000000000000165e-02,5.711399999999999810e-01,0.0
4.315000000000000085e-02,4.855999999999999900e-02,1.0
4.322999999999999760e-02,7.167999999999999372e-02,1.0
1.132000000000000020e-02,4.599900000000000100e-01,0.0
3.998000000000000165e-02,4.379000000000000253e-02,1.0
5.066999999999999976e-02,6.807000000000000550e-02,1.0
5.176999999999999658e-02,5.895000000000000240e-02,1.0
1.507000000000000006e-02,4.885700000000000043e-01,0.0
4.125000000000000194e-02,5.616000000000000159e-02,1.0
1.331000000000000065e-02,3.674899999999999833e-01,0.0
4.317000000000000004e-02,4.776999999999999996e-02,1.0
3.944000000000000283e-02,5.070999999999999813e-02,1.0
4.107999999999999846e-02,4.451999999999999708e-02,1.0
4.529999999999999999e-02,5.915000000000000119e-02,1.0
1.703000000000000000e-02,4.893500000000000072e-01,0.0
4.757000000000000117e-02,5.940000000000000141e-02,1.0
1.811000000000000110e-02,6.507800000000000251e-01,0.0
1.578999999999999848e-02,8.168699999999999850e-01,0.0
4.810999999999999999e-02,8.175000000000000322e-02,1.0
4.845000000000000001e-02,8.204999999999999793e-02,1.0
1.203000000000000076e-02,5.781500000000000528e-01,0.0
4.610000000000000209e-02,5.589000000000000218e-02,1.0
4.299000000000000044e-02,5.145999999999999880e-02,1.0
1.294999999999999971e-02,4.872500000000000164e-01,0.0
4.501000000000000140e-02,6.535000000000000531e-02,1.0
1.587999999999999828e-02,5.937000000000000055e-01,0.0
1.450000000000000074e-02,4.751199999999999868e-01,0.0
5.296000000000000013e-02,5.786000000000000171e-02,1.0
1.697999999999999857e-02,5.810300000000000464e-01,0.0
5.111000000000000265e-02,6.063000000000000334e-02,1.0
1.469999999999999953e-02,3.715200000000000169e-01,0.0
4.073000000000000231e-02,7.147000000000000575e-02,1.0
5.122999999999999776e-02,5.349000000000000282e-02,1.0
1.422000000000000000e-02,5.362700000000000244e-01,0.0
4.993000000000000216e-02,6.357000000000000151e-02,1.0
4.882000000000000228e-02,4.510000000000000120e-02,1.0
4.453000000000000014e-02,5.639999999999999875e-02,1.0
4.598000000000000004e-02,4.927999999999999742e-02,1.0
1.508999999999999925e-02,5.119399999999999507e-01,0.0
1.404000000000000040e-02,5.688999999999999613e-01,0.0
1.583999999999999991e-02,5.752300000000000191e-01,0.0
1.511999999999999976e-02,5.361799999999999899e-01,0.0
3.796999999999999681e-02,5.140000000000000124e-02,1.0
1.442000000000000053e-02,5.895899999999999475e-01,0.0
1.537999999999999957e-02,4.203600000000000114e-01,0.0
1.187999999999999994e-02,4.154800000000000160e-01,0.0
5.677999999999999714e-02,6.521000000000000407e-02,1.0
1.325999999999999922e-02,4.160699999999999954e-01,0.0
1.518000000000000078e-02,4.965899999999999759e-01,0.0
4.977000000000000174e-02,5.562000000000000277e-02,1.0
1.422000000000000000e-02,5.922600000000000087e-01,0.0
4.044999999999999984e-02,4.603999999999999759e-02,1.0
4.782999999999999752e-02,4.327000000000000290e-02,1.0
4.410000000000000031e-02,4.735000000000000320e-02,1.0
4.816000000000000142e-02,5.752999999999999781e-02,1.0
1.798999999999999905e-02,6.395800000000000374e-01,0.0
5.387000000000000122e-02,7.446999999999999453e-02,1.0
1.784000000000000169e-02,7.852400000000000491e-01,0.0
4.050999999999999740e-02,6.310000000000000331e-02,1.0
1.451999999999999992e-02,5.128000000000000336e-01,0.0
5.550000000000000072e-02,5.711999999999999716e-02,1.0
1.319000000000000034e-02,4.519900000000000029e-01,0.0
5.054000000000000159e-02,5.938000000000000222e-02,1.0
1.397999999999999937e-02,5.334200000000000053e-01,0.0
5.433999999999999941e-02,4.499000000000000221e-02,1.0
5.138000000000000206e-02,5.371999999999999692e-02,1.0
1.460000000000000013e-02,4.313600000000000212e-01,0.0
1.654999999999999874e-02,4.749399999999999733e-01,0.0
1.383999999999999987e-02,4.865800000000000125e-01,0.0
1.666000000000000120e-02,5.455499999999999794e-01,0.0
4.152000000000000135e-02,4.540999999999999898e-02,1.0
1.327000000000000055e-02,4.764800000000000146e-01,0.0
1.628999999999999893e-02,4.762799999999999812e-01,0.0
1.813999999999999987e-02,6.418899999999999606e-01,0.0
5.006000000000000033e-02,6.679000000000000214e-02,1.0
1.600999999999999993e-02,5.832000000000000517e-01,0.0
5.163999999999999840e-02,6.463000000000000689e-02,1.0
1.480000000000000066e-02,5.921699999999999742e-01,0.0
4.347000000000000169e-02,5.487000000000000210e-02,1.0
3.602000000000000340e-02,6.622000000000000108e-02,1.0
4.152999999999999747e-02,5.372999999999999998e-02,1.0
1.425000000000000051e-02,4.948299999999999921e-01,0.0
4.333999999999999658e-02,5.831000000000000072e-02,1.0
4.993999999999999828e-02,6.151000000000000217e-02,1.0
5.260000000000000092e-02,6.428999999999999992e-02,1.0
4.485999999999999710e-02,6.728000000000000647e-02,1.0
4.737999999999999851e-02,7.764000000000000068e-02,1.0
4.889999999999999902e-02,4.871000000000000330e-02,1.0
4.295000000000000207e-02,6.485000000000000486e-02,1.0
1.600000000000000033e-02,4.863999999999999990e-01,0.0
1.512999999999999935e-02,4.082299999999999818e-01,0.0
1.421000000000000041e-02,4.885300000000000198e-01,0.0
1.476000000000000055e-02,4.831799999999999984e-01,0.0
4.479999999999999954e-02,4.336999999999999883e-02,1.0
1.443999999999999971e-02,6.618300000000000294e-01,0.0
1.506000000000000047e-02,5.372700000000000253e-01,0.0
1.276000000000000051e-02,5.078899999999999526e-01,0.0
5.457000000000000045e-02,6.414000000000000257e-02,1.0
4.526999999999999774e-02,8.211000000000000243e-02,1.0
4.959000000000000213e-02,6.718999999999999972e-02,1.0
4.445000000000000340e-02,4.707000000000000073e-02,1.0
1.468999999999999993e-02,6.167200000000000459e-01,0.0
1.387999999999999998e-02,5.006099999999999994e-01,0.0
4.286999999999999839e-02,5.378999999999999754e-02,1.0
4.683999999999999969e-02,6.133999999999999869e-02,1.0
3.887000000000000177e-02,5.435999999999999860e-02,1.0
1.196000000000000014e-02,4.905900000000000261e-01,0.0
4.111999999999999683e-02,5.297000000000000319e-02,1.0
1.446000000000000063e-02,4.701799999999999868e-01,0.0
4.111000000000000071e-02,5.952999999999999958e-02,1.0
5.457999999999999657e-02,5.680999999999999939e-02,1.0
1.688999999999999876e-02,5.737600000000000477e-01,0.0
1.566999999999999990e-02,5.197599999999999998e-01,0.0
4.041000000000000147e-02,7.395999999999999797e-02,1.0
3.873000000000000054e-02,4.739000000000000157e-02,1.0
1.572000000000000133e-02,6.313999999999999613e-01,0.0
1.425000000000000051e-02,5.458100000000000174e-01,0.0
5.419000000000000206e-02,5.093999999999999917e-02,1.0
1.511000000000000017e-02,6.375199999999999756e-01,0.0
1.250000000000000069e-02,5.579699999999999660e-01,0.0
4.678000000000000214e-02,6.149000000000000299e-02,1.0
1.921000000000000138e-02,8.592199999999999838e-01,0.0
1.433000000000000072e-02,5.225400000000000045e-01,0.0
5.066999999999999976e-02,6.479000000000000037e-02,1.0
4.839000000000000246e-02,8.075000000000000233e-02,1.0
1.626999999999999974e-02,6.481900000000000439e-01,0.0
4.773000000000000159e-02,7.141000000000000125e-02,1.0
1.610999999999999932e-02,5.324499999999999789e-01,0.0
5.031000000000000055e-02,4.356999999999999762e-02,1.0
1.454000000000000084e-02,4.570500000000000118e-01,0.0
1.498999999999999985e-02,6.355600000000000138e-01,0.0
1.410999999999999928e-02,3.769799999999999818e-01,0.0
5.147000000000000186e-02,1.391900000000000082e-01,1.0
1.643000000000000016e-02,6.159499999999999975e-01,0.0
1.559999999999999928e-02,6.461599999999999566e-01,0.0
4.692999999999999949e-02,6.149000000000000299e-02,1.0
4.793000000000000038e-02,5.387999999999999734e-02,1.0
1.281000000000000021e-02,4.706600000000000228e-01,0.0
4.846000000000000307e-02,6.926999999999999824e-02,1.0
1.248999999999999937e-02,5.274900000000000144e-01,0.0
1.443999999999999971e-02,4.707200000000000273e-01,0.0
1.366999999999999986e-02,4.561799999999999744e-01,0.0
4.161999999999999728e-02,4.395999999999999908e-02,1.0
4.538999999999999979e-02,4.859000000000000125e-02,1.0
4.841999999999999776e-02,6.572000000000000064e-02,1.0
4.988999999999999685e-02,5.596999999999999892e-02,1.0
4.173999999999999932e-02,5.532000000000000112e-02,1.0
1.648000000000000159e-02,5.046800000000000175e-01,0.0
1.477999999999999974e-02,5.896099999999999675e-01,0.0
6.033000000000000168e-02,5.961999999999999938e-02,1.0
5.321000000000000035e-02,5.995999999999999941e-02,1.0
1.508999999999999925e-02,6.256199999999999539e-01,0.0
4.222000000000000058e-02,4.222000000000000058e-02,1.0
4.810999999999999999e-02,5.194000000000000006e-02,1.0
1.257999999999999917e-02,6.166399999999999659e-01,0.0
4.710999999999999910e-02,6.076999999999999763e-02,1.0
1.431999999999999940e-02,7.225099999999999856e-01,0.0
3.690000000000000224e-02,5.507000000000000089e-02,1.0
1.528000000000000018e-02,5.796200000000000241e-01,0.0
1.516999999999999946e-02,4.491100000000000092e-01,0.0
1.320999999999999952e-02,6.094300000000000272e-01,0.0
1.923000000000000057e-02,7.161100000000000243e-01,0.0
3.660999999999999671e-02,5.662999999999999978e-02,1.0
4.472999999999999893e-02,5.602000000000000035e-02,1.0
1.320999999999999952e-02,4.546100000000000141e-01,0.0
5.272000000000000297e-02,5.165000000000000147e-02,1.0
1.342999999999999923e-02,4.747100000000000208e-01,0.0
4.317000000000000004e-02,6.393000000000000071e-02,1.0
1.480000000000000066e-02,3.803500000000000214e-01,0.0
4.664000000000000090e-02,4.495999999999999996e-02,1.0
4.243999999999999856e-02,5.083000000000000018e-02,1.0
1.597000000000000156e-02,5.280500000000000194e-01,0.0
4.741999999999999688e-02,6.103000000000000091e-02,1.0
3.590000000000000135e-02,4.476999999999999730e-02,1.0
1.583999999999999991e-02,3.780899999999999817e-01,0.0
4.803000000000000325e-02,5.768999999999999823e-02,1.0
1.218999999999999945e-02,4.456399999999999806e-01,0.0
1.549999999999999989e-02,4.555899999999999950e-01,0.0
1.685999999999999999e-02,6.395300000000000429e-01,0.0
4.295000000000000207e-02,4.753999999999999893e-02,1.0
4.465000000000000219e-02,6.237999999999999795e-02,1.0
4.719999999999999890e-02,4.211000000000000160e-02,1.0
4.560999999999999777e-02,4.900000000000000189e-02,1.0
1.564000000000000112e-02,4.110400000000000165e-01,0.0
1.408000000000000050e-02,3.909799999999999942e-01,0.0
4.419000000000000011e-02,5.535999999999999949e-02,1.0
1.417999999999999990e-02,4.387699999999999934e-01,0.0
1.478999999999999933e-02,5.289700000000000513e-01,0.0
1.924000000000000016e-02,8.359600000000000364e-01,0.0
1.335000000000000075e-02,4.631799999999999806e-01,0.0
1.339000000000000086e-02,5.908099999999999463e-01,0.0
3.448999999999999982e-02,4.712000000000000216e-02,1.0
1.216000000000000067e-02,4.259600000000000053e-01,0.0
1.528999999999999977e-02,5.628699999999999815e-01,0.0
4.667999999999999927e-02,7.047000000000000486e-02,1.0
1.733000000000000165e-02,5.885799999999999921e-01,0.0
5.292000000000000176e-02,5.972000000000000225e-02,1.0
5.519000000000000294e-02,5.372999999999999998e-02,1.0
4.556999999999999940e-02,4.297999999999999737e-02,1.0
1.396000000000000019e-02,5.137800000000000145e-01,0.0
1.468999999999999993e-02,5.301599999999999646e-01,0.0
1.600999999999999993e-02,4.187199999999999811e-01,0.0
4.553999999999999715e-02,5.349000000000000282e-02,1.0
1.315000000000000023e-02,5.830199999999999827e-01,0.0
4.898000000000000270e-02,6.013000000000000289e-02,1.0
1.251000000000000029e-02,4.788600000000000079e-01,0.0
4.569000000000000145e-02,5.639999999999999875e-02,1.0
1.674000000000000141e-02,5.711899999999999755e-01,0.0
4.945000000000000090e-02,5.800999999999999907e-02,1.0
1.717000000000000123e-02,7.394800000000000262e-01,0.0
1.653999999999999915e-02,7.258700000000000152e-01,0.0
3.894999999999999851e-02,6.574000000000000676e-02,1.0
1.367999999999999945e-02,5.416299999999999448e-01,0.0
1.555999999999999918e-02,6.747999999999999554e-01,0.0
1.491999999999999924e-02,4.561799999999999744e-01,0.0
1.427999999999999929e-02,6.366000000000000547e-01,0.0
5.027000000000000218e-02,6.092000000000000193e-02,1.0
4.206000000000000016e-02,6.133000000000000257e-02,1.0
1.403000000000000080e-02,5.190399999999999459e-01,0.0
1.586999999999999869e-02,7.953400000000000469e-01,0.0
1.603999999999999870e-02,4.719499999999999806e-01,0.0
4.062000000000000333e-02,5.408999999999999919e-02,1.0
1.255000000000000039e-02,5.214499999999999691e-01,0.0
5.000000000000000278e-02,5.888000000000000178e-02,1.0
5.729000000000000065e-02,6.944000000000000172e-02,1.0
1.595999999999999849e-02,5.087699999999999445e-01,0.0
1.536000000000000039e-02,4.211500000000000243e-01,0.0
1.550999999999999948e-02,6.358000000000000318e-01,0.0
5.120999999999999858e-02,7.068000000000000671e-02,1.0
1.455000000000000043e-02,5.631599999999999939e-01,0.0
4.748000000000000137e-02,5.369999999999999774e-02,1.0
1.981000000000000122e-02,8.578500000000000014e-01,0.0
4.216999999999999915e-02,5.643999999999999712e-02,1.0
1.675000000000000100e-02,5.335900000000000087e-01,0.0
1.751000000000000126e-02,6.568899999999999739e-01,0.0
5.342999999999999833e-02,5.779999999999999721e-02,1.0
