3.869000000000000217e-02,5.405999999999999694e-02,1.034462370683253939e-03,6.351352624718070022e-03
4.146999999999999992e-02,5.340999999999999914e-02,7.355857752697257754e-04,4.174605982451029887e-03
4.261999999999999816e-02,5.705999999999999961e-02,1.571108023357048597e-03,9.136050355018632274e-03
5.306000000000000300e-02,4.427999999999999992e-02,1.879628319224110194e-03,7.207847509045705627e-03
4.879000000000000004e-02,5.367000000000000243e-02,1.270369484468168416e-03,6.150572064107283701e-03
4.845000000000000001e-02,5.652999999999999692e-02,1.419370328271398873e-03,7.207384528268456596e-03
4.592999999999999861e-02,6.115999999999999909e-02,1.050478459441602039e-03,5.984940288741379122e-03
4.674999999999999989e-02,5.704000000000000042e-02,1.390751771289101780e-03,7.369863308099371471e-03
4.553999999999999715e-02,5.349000000000000282e-02,6.916329777420370407e-04,3.577841473594039427e-03
4.662000000000000172e-02,4.315999999999999698e-02,5.345616954236710348e-04,2.287761559332257295e-03
4.240000000000000019e-02,5.927000000000000324e-02,6.810766662817557566e-04,4.100849213386091076e-03
4.800999999999999712e-02,5.868999999999999911e-02,9.986129578501714253e-04,5.270385691193207531e-03
5.181000000000000189e-02,4.979999999999999705e-02,1.692977042427064706e-03,7.282145574751849697e-03
4.592000000000000248e-02,7.926999999999999325e-02,1.705774538666350636e-03,1.192495427847767644e-02
5.188999999999999863e-02,5.782999999999999946e-02,1.541248874396713726e-03,7.439486177262496711e-03
4.635999999999999843e-02,4.170000000000000095e-02,1.235530742865865702e-03,5.178857348618522323e-03
4.104000000000000009e-02,5.784000000000000252e-02,1.133813101157435952e-03,6.920155905398779270e-03
4.433000000000000135e-02,5.015000000000000013e-02,1.765644267806198682e-03,8.925590368840980934e-03
5.131999999999999756e-02,5.265000000000000235e-02,1.107496367803506316e-03,5.022231662843178179e-03
5.079999999999999793e-02,4.914999999999999925e-02,1.772426796888154545e-03,7.695743154133209349e-03
4.222999999999999671e-02,7.030000000000000138e-02,1.324969679192702357e-03,9.161801669353977426e-03
3.735000000000000125e-02,5.245999999999999969e-02,8.034206730435423417e-04,4.991700461710547355e-03
4.918999999999999762e-02,5.680000000000000326e-02,2.659594867711176716e-03,1.335024848777249112e-02
4.302999999999999881e-02,4.252999999999999836e-02,9.630293773602673947e-04,4.414981669463775328e-03
5.065000000000000058e-02,7.076000000000000345e-02,1.369130684166601063e-03,7.933863296472200288e-03
4.102999999999999703e-02,6.062000000000000027e-02,7.983619370478396400e-04,5.056964105214694326e-03
4.590999999999999942e-02,4.207000000000000323e-02,8.743026834429145451e-04,3.725208882614032459e-03
4.363999999999999824e-02,5.548999999999999766e-02,2.366204914043060215e-03,1.314783666942778532e-02
4.499000000000000221e-02,8.357000000000000539e-02,2.926510019583219383e-03,2.177172475555843797e-02
5.149000000000000105e-02,5.124999999999999695e-02,8.957631911943073977e-04,3.964853522080989505e-03
4.619999999999999801e-02,5.770000000000000129e-02,1.237016985617952342e-03,6.693420165555225183e-03
4.336999999999999883e-02,8.104999999999999705e-02,2.646669283052949066e-03,1.993774288452353910e-02
4.062999999999999945e-02,4.966999999999999887e-02,1.160008530077557502e-03,6.349070172151658441e-03
5.007999999999999952e-02,4.884999999999999759e-02,1.500829950897508485e-03,6.578517176152391156e-03
4.488000000000000322e-02,6.271000000000000185e-02,1.306383993405441611e-03,7.767671139069073395e-03
4.619000000000000189e-02,7.563000000000000278e-02,3.059999779544614936e-03,2.049347709435519332e-02
5.412000000000000144e-02,5.458999999999999964e-02,6.796988480432757497e-04,3.006105830002936841e-03
5.929999999999999855e-02,6.139000000000000012e-02,1.312777729269163935e-03,5.810336339233035038e-03
5.682000000000000245e-02,5.043000000000000260e-02,2.024578406852836545e-03,8.019099293234962372e-03
4.340999999999999720e-02,5.052999999999999853e-02,2.223516183478463685e-04,1.154391359341091659e-03
4.977000000000000174e-02,5.562000000000000277e-02,1.742038837994752372e-03,8.503476541242215372e-03
5.018999999999999850e-02,5.065000000000000058e-02,1.438331140378318069e-03,6.470197647984168507e-03
4.243000000000000244e-02,4.547999999999999959e-02,1.049270933937818725e-03,5.136661487369213394e-03
4.529999999999999999e-02,4.488000000000000322e-02,1.346257776782730595e-03,6.109835367186101929e-03
4.880000000000000310e-02,5.557000000000000134e-02,8.434125985074578764e-04,4.195250966974226579e-03
4.293999999999999900e-02,3.227000000000000007e-02,7.787121373935198274e-04,2.905362746041889599e-03
4.374000000000000110e-02,4.517999999999999794e-02,2.106046372946538976e-03,9.950603786777407686e-03
4.021999999999999881e-02,5.091999999999999998e-02,1.675634923626928043e-03,9.447713669006917517e-03
4.415999999999999787e-02,6.090000000000000274e-02,9.274058594798197412e-04,5.477180210266464726e-03
5.113999999999999796e-02,6.105000000000000010e-02,2.506167336239400589e-03,1.280683263415571121e-02
4.406000000000000194e-02,5.333999999999999853e-02,1.364568718426791829e-03,7.281167481809406455e-03
4.635999999999999843e-02,6.190999999999999975e-02,1.747763864617798198e-03,9.959980767410321276e-03
4.780999999999999833e-02,6.108000000000000235e-02,2.382826351984934036e-03,1.302980353053722305e-02
4.352999999999999925e-02,5.344999999999999751e-02,5.624533001627301512e-04,3.042617265334962399e-03
4.361999999999999905e-02,5.188000000000000250e-02,1.035388392415816788e-03,5.460049107564648833e-03
4.465999999999999831e-02,5.083000000000000018e-02,9.303664330853225577e-04,4.716512356486657863e-03
3.984999999999999654e-02,3.946999999999999814e-02,7.883555195069967981e-04,3.687065656205819938e-03
4.787000000000000283e-02,7.247000000000000663e-02,1.825993972858626488e-03,1.140849424839598600e-02
4.304000000000000187e-02,5.843999999999999889e-02,1.244736777650716584e-03,7.301523760770243544e-03
4.562000000000000083e-02,6.733000000000000096e-02,1.596031465701423530e-03,9.874356931590106204e-03
4.871999999999999942e-02,6.354999999999999538e-02,1.235104211428644447e-03,6.836746687102589551e-03
4.723999999999999727e-02,5.985000000000000042e-02,1.100135950499707286e-03,5.991370476877246228e-03
4.905000000000000332e-02,6.296000000000000207e-02,1.594177386578342695e-03,8.701466653772032753e-03
5.167999999999999677e-02,4.891999999999999821e-02,2.078374062910903937e-03,8.839495664409577000e-03
4.120000000000000051e-02,4.082999999999999824e-02,7.448840674152517856e-04,3.457189741048599923e-03
4.368999999999999967e-02,5.917000000000000037e-02,1.242422012523977052e-03,7.251802259872966797e-03
4.546000000000000041e-02,5.943999999999999978e-02,1.265894045920253974e-03,7.125973534909564415e-03
4.007000000000000145e-02,3.468000000000000249e-02,5.041287997906685435e-04,2.126119374932075937e-03
4.340000000000000108e-02,5.863000000000000156e-02,1.348331979942782007e-03,7.863638110513108265e-03
4.447000000000000258e-02,5.949000000000000121e-02,1.509392299938264355e-03,8.691516234780417155e-03
4.422000000000000236e-02,4.714000000000000135e-02,1.368590741938171531e-03,6.608915672521170626e-03
4.716000000000000053e-02,6.151999999999999830e-02,1.006683670195743273e-03,5.612093641293718939e-03
5.054999999999999771e-02,5.129999999999999838e-02,1.884267381920546203e-03,8.500329655165951917e-03
4.845000000000000001e-02,9.185000000000000109e-02,1.746952584392439571e-03,1.300187665328138634e-02
4.778999999999999915e-02,5.543000000000000010e-02,1.682256668393236404e-03,8.527265598567848950e-03
5.131999999999999756e-02,6.365999999999999437e-02,1.199277067444460285e-03,6.310688993531637231e-03
4.542000000000000204e-02,7.653000000000000080e-02,1.995725034602980046e-03,1.371930720754831190e-02
4.324999999999999678e-02,7.079000000000000570e-02,1.738738548897110795e-03,1.180272500480723623e-02
4.687999999999999806e-02,6.051999999999999741e-02,1.041123290450336010e-03,5.763884166525339026e-03
4.546000000000000041e-02,6.117000000000000215e-02,1.780354473853476907e-03,1.025001400497750105e-02
4.202999999999999792e-02,5.211999999999999966e-02,7.975248473826627126e-04,4.380875098302491367e-03
4.383999999999999703e-02,3.622999999999999832e-02,2.025086424531476973e-03,8.067060020133446155e-03
4.118000000000000133e-02,5.394999999999999796e-02,1.378969756267058814e-03,7.943327766977729618e-03
4.798999999999999794e-02,4.229999999999999732e-02,1.525783101357232677e-03,6.247139228375582845e-03
4.997999999999999665e-02,6.975000000000000644e-02,2.548539004382200605e-03,1.479689170576410986e-02
4.084999999999999742e-02,6.486999999999999711e-02,2.057903036408296332e-03,1.380866805605515668e-02
4.730999999999999789e-02,5.002000000000000196e-02,1.372739128064463972e-03,6.487577848135003648e-03
4.735999999999999932e-02,5.766000000000000292e-02,2.810857788767772824e-03,1.482818571180700290e-02
4.952000000000000152e-02,6.801999999999999713e-02,2.385770007901424905e-03,1.370851191007538099e-02
5.566999999999999726e-02,6.180000000000000077e-02,1.360922562785189848e-03,6.449394084492567243e-03
4.513999999999999957e-02,6.019000000000000045e-02,1.190962437340716213e-03,6.817106662910245654e-03
4.605000000000000066e-02,5.920000000000000262e-02,1.432666215140776479e-03,7.936364687083490368e-03
4.306999999999999718e-02,5.936000000000000304e-02,9.121169868612472682e-04,5.412506888472300159e-03
4.877999999999999697e-02,6.582000000000000350e-02,2.328393923857078728e-03,1.323276724287756993e-02
5.090999999999999692e-02,6.994999999999999829e-02,1.717590237559841115e-03,9.812926286911169763e-03
4.447999999999999871e-02,5.401999999999999857e-02,9.619032739887460343e-04,5.134470577498326423e-03
4.768000000000000016e-02,5.000000000000000278e-02,9.842843518184168309e-04,4.615201475861994973e-03
5.057999999999999996e-02,5.315000000000000280e-02,1.018549553103394786e-03,4.720262799795671774e-03
4.263999999999999735e-02,5.457000000000000045e-02,1.133479315383169404e-03,6.361195599015287069e-03
4.807999999999999774e-02,7.460999999999999577e-02,2.401513853784507588e-03,1.528470299993939935e-02
4.107000000000000234e-02,3.865999999999999992e-02,3.666511249464256663e-04,1.637577978550344791e-03
3.967999999999999999e-02,6.722999999999999809e-02,1.044318143463540335e-03,7.419096662700688620e-03
5.043000000000000260e-02,5.104000000000000203e-02,2.139168878623439948e-03,9.635861447868180815e-03
4.544999999999999735e-02,6.279999999999999472e-02,8.325493607499388467e-04,4.894158971378968596e-03
4.531999999999999917e-02,4.959999999999999826e-02,9.635194808777602753e-04,4.723082117163532323e-03
4.453000000000000014e-02,5.639999999999999875e-02,9.262772035096089943e-04,5.108033387579191502e-03
4.576999999999999819e-02,5.836999999999999827e-02,1.565231750684329196e-03,8.627289407711208336e-03
4.583000000000000268e-02,6.189999999999999669e-02,1.139274830005709577e-03,6.566782588683984546e-03
4.322000000000000147e-02,8.379999999999999949e-02,2.290423419927015234e-03,1.777496825936890693e-02
5.244000000000000050e-02,6.099000000000000254e-02,2.015901545994741237e-03,1.003883450215446206e-02
3.878000000000000197e-02,5.131999999999999756e-02,8.467482803846562798e-04,4.980732023658092714e-03
5.807999999999999968e-02,5.976999999999999674e-02,2.459069929181241423e-03,1.088149554654044456e-02
4.810999999999999999e-02,4.694000000000000256e-02,1.852810757654602992e-03,8.196495913402752562e-03
4.404000000000000276e-02,5.895999999999999852e-02,9.900069293546532190e-04,5.715510544811880540e-03
4.621000000000000107e-02,6.847000000000000308e-02,1.696086345293410695e-03,1.049662212660805970e-02
4.048000000000000209e-02,7.656000000000000305e-02,1.899023267296690975e-03,1.465339402297870762e-02
4.286999999999999839e-02,4.655999999999999722e-02,1.995544656969894855e-03,9.846326182923607548e-03
4.843999999999999695e-02,5.394000000000000183e-02,1.974124772124524752e-03,9.664823287738655289e-03
4.921999999999999986e-02,5.086000000000000243e-02,7.063274483657365488e-04,3.250812188342456707e-03
4.467999999999999750e-02,4.393999999999999989e-02,6.915721909306993091e-04,3.130644122451210331e-03
4.173999999999999932e-02,5.532000000000000112e-02,1.921634379763501868e-03,1.113665887191781639e-02
4.549000000000000266e-02,3.892999999999999933e-02,2.434139923550132623e-04,9.867503963701023187e-04
4.845000000000000001e-02,7.248999999999999888e-02,1.738211003996257458e-03,1.073375937773811233e-02
4.447999999999999871e-02,5.902000000000000302e-02,1.350983864525446502e-03,7.729071998785388281e-03
5.122999999999999776e-02,4.188000000000000056e-02,9.692023827414094836e-04,3.688496572472282995e-03
4.299999999999999656e-02,6.081999999999999906e-02,1.759916682032126997e-03,1.066312079106749439e-02
4.232000000000000345e-02,5.190000000000000169e-02,1.338093617831595398e-03,7.275829181292638170e-03
5.084000000000000324e-02,5.870000000000000218e-02,7.541860661091594935e-04,3.758359761027360666e-03
5.532000000000000112e-02,7.055000000000000160e-02,2.090354913980039652e-03,1.106437665948112152e-02
4.048000000000000209e-02,4.476999999999999730e-02,1.116521428877621661e-03,5.661114210558346876e-03
4.159000000000000197e-02,6.357000000000000151e-02,1.783297585880683472e-03,1.156652222971048423e-02
5.580999999999999850e-02,7.101000000000000367e-02,2.320959808567447415e-03,1.224046818318372427e-02
3.817000000000000254e-02,4.968000000000000194e-02,3.429064844924033630e-04,1.997983196535642846e-03
6.058000000000000190e-02,7.799000000000000377e-02,2.006839452162560711e-03,1.049900806167277691e-02
4.773000000000000159e-02,6.031999999999999862e-02,1.266054345601559921e-03,6.865970866577045251e-03
4.376000000000000029e-02,8.483999999999999875e-02,2.564756112788419730e-03,1.985138712682096851e-02
4.415000000000000174e-02,5.625999999999999751e-02,2.649960686428187977e-03,1.471097230089390973e-02
4.240000000000000019e-02,5.185000000000000026e-02,6.951786131735435874e-04,3.769908551295122166e-03
4.879000000000000004e-02,5.695000000000000062e-02,1.349874400538632899e-03,6.846107049655374144e-03
5.657999999999999835e-02,6.578000000000000513e-02,2.103820106450511769e-03,1.030252856621233226e-02
3.556000000000000133e-02,4.639000000000000068e-02,5.437819300167037479e-04,3.225578938078895157e-03
4.231000000000000039e-02,5.532999999999999724e-02,1.682132577505849160e-03,9.618550129111396937e-03
5.748999999999999944e-02,8.462999999999999690e-02,2.158056726361552279e-03,1.268870369015268236e-02
4.639000000000000068e-02,6.703000000000000624e-02,1.657927721105243021e-03,1.005162361458585354e-02
3.710000000000000103e-02,4.778999999999999915e-02,1.087786626987367064e-03,6.328168280944694926e-03
5.165000000000000147e-02,4.993999999999999828e-02,1.248078148331375949e-03,5.396602008714709853e-03
4.882999999999999841e-02,5.945000000000000284e-02,5.971908785049547018e-04,3.129994974353594427e-03
4.080000000000000293e-02,5.714999999999999941e-02,2.089487602955823406e-03,1.270747399959232075e-02
5.238000000000000295e-02,7.184999999999999720e-02,1.835436210441746029e-03,1.041063655223380818e-02
4.778999999999999915e-02,6.173000000000000015e-02,1.008537705456204409e-03,5.562997774274634939e-03
5.161999999999999922e-02,8.294999999999999596e-02,1.906806968069187785e-03,1.229042950330558499e-02
4.596999999999999698e-02,6.640999999999999681e-02,1.390162252391018149e-03,8.442154311417498017e-03
4.184999999999999831e-02,5.507999999999999702e-02,1.584727218838274075e-03,9.127519082663987371e-03
3.867000000000000298e-02,5.149000000000000105e-02,1.213800736795342524e-03,7.178610916775503802e-03
4.714000000000000135e-02,6.757000000000000506e-02,8.661822543481229215e-04,5.199931995983254722e-03
4.087999999999999967e-02,4.981000000000000011e-02,4.175805629211799081e-04,2.276638418349316659e-03
4.161000000000000115e-02,4.998999999999999971e-02,5.158957292766442205e-04,2.770982020155400745e-03
4.714999999999999747e-02,4.941000000000000253e-02,6.917420419710108327e-04,3.249158096716828377e-03
4.685999999999999888e-02,5.983000000000000124e-02,1.604038004283034119e-03,8.804628144058943701e-03
3.796000000000000069e-02,6.237999999999999795e-02,1.581982849402804392e-03,1.107652367299973538e-02
4.538999999999999979e-02,6.350000000000000089e-02,1.549892367835167904e-03,9.202636974720072166e-03
5.186999999999999944e-02,5.619999999999999996e-02,9.389785130052084438e-04,4.432691153761604032e-03
5.081000000000000100e-02,6.483999999999999486e-02,1.708712963099130646e-03,9.214226655135673849e-03
4.918000000000000149e-02,4.769000000000000322e-02,3.093345159983625255e-03,1.355380346188904579e-02
4.825999999999999734e-02,5.231000000000000233e-02,1.040127598108319014e-03,4.990559459780914177e-03
4.775000000000000078e-02,5.503000000000000252e-02,1.292877859077974558e-03,6.522652371154527562e-03
4.995999999999999747e-02,6.439999999999999891e-02,1.473421324267496901e-03,8.038041586600404645e-03
4.556000000000000327e-02,5.845000000000000195e-02,1.036181443276590298e-03,5.743585624899777593e-03
5.020999999999999769e-02,8.482000000000000650e-02,1.676039661727257235e-03,1.130302268989378037e-02
4.753000000000000280e-02,6.235999999999999877e-02,1.101375981159052365e-03,6.157407859479323807e-03
4.435000000000000053e-02,5.641999999999999793e-02,1.080994824716881427e-03,5.987069360446938167e-03
4.583000000000000268e-02,4.478000000000000036e-02,1.251209463949708601e-03,5.603966221892327584e-03
4.435000000000000053e-02,5.897999999999999771e-02,2.373236502988397816e-03,1.361064821466724181e-02
4.009999999999999676e-02,5.383999999999999897e-02,5.162936906965059827e-04,3.048775508752249626e-03
4.247000000000000081e-02,5.802000000000000213e-02,1.568089078276854557e-03,9.270262319803825382e-03
4.522000000000000325e-02,5.213999999999999885e-02,1.371273939583073130e-03,7.004318045383619434e-03
3.368000000000000160e-02,4.152999999999999747e-02,7.423667453522705181e-04,4.269317368220893784e-03
3.638999999999999874e-02,5.646000000000000324e-02,1.914525322053906584e-03,1.293125759015172592e-02
5.548000000000000154e-02,5.720999999999999697e-02,1.369279516186990009e-03,6.129661862818143979e-03
5.918999999999999956e-02,6.639000000000000457e-02,2.478937376394132076e-03,1.168958734826908326e-02
4.821000000000000285e-02,9.804999999999999827e-02,2.414211680510206653e-03,1.901036279716772359e-02
4.830000000000000265e-02,4.732999999999999707e-02,1.299898981880498201e-03,5.765114944007223088e-03
4.909999999999999781e-02,6.930999999999999661e-02,9.097442711889754466e-04,5.349709930956584626e-03
5.131000000000000144e-02,6.400999999999999746e-02,1.527529302195864162e-03,8.074367300670492673e-03
5.437000000000000166e-02,6.968000000000000582e-02,1.501824557061002922e-03,8.009809447186709216e-03
5.514000000000000151e-02,6.476999999999999424e-02,1.342500626725046586e-03,6.664274758301837534e-03
4.046000000000000291e-02,5.134999999999999981e-02,8.039336168391237811e-04,4.534783569927958689e-03
5.007999999999999952e-02,5.609000000000000097e-02,1.478684822893328423e-03,7.220091430377371423e-03
4.644000000000000211e-02,5.938000000000000222e-02,1.274480854183254004e-03,7.017001732117014723e-03
4.512000000000000038e-02,4.057000000000000189e-02,5.641047379642027178e-04,2.378968674243423214e-03
4.821999999999999897e-02,5.154999999999999860e-02,1.021386302053361051e-03,4.848246208658406158e-03
5.625000000000000139e-02,6.389999999999999847e-02,2.281233038367802991e-03,1.098525157973627431e-02
4.254000000000000142e-02,5.813999999999999724e-02,8.840140869871025492e-04,5.226407490866012522e-03
4.825999999999999734e-02,5.344999999999999751e-02,1.304505386504629157e-03,6.365013247422710019e-03
4.986999999999999766e-02,9.818000000000000338e-02,4.460007583941267076e-03,3.398863975393407594e-02
4.843000000000000083e-02,6.485000000000000486e-02,1.406359314626621452e-03,7.956847933819278379e-03
4.478000000000000036e-02,5.779000000000000109e-02,2.575826284415172647e-03,1.439632451123478395e-02
5.197999999999999843e-02,6.346000000000000252e-02,1.647641379058626754e-03,8.538296035444689625e-03
4.939000000000000334e-02,4.723000000000000115e-02,1.615687626445994236e-03,6.995658433871251511e-03
5.163999999999999840e-02,4.173999999999999932e-02,1.115011646981728778e-03,4.198342493395765956e-03
4.796000000000000263e-02,4.841000000000000164e-02,7.540237329719576926e-04,3.427219790347422936e-03
4.601000000000000228e-02,5.707000000000000267e-02,1.578067259936140375e-03,8.500120484699556431e-03
4.082999999999999824e-02,6.153000000000000136e-02,2.330697211227833032e-03,1.500666844931103534e-02
4.472999999999999893e-02,5.423999999999999655e-02,4.388365959815377325e-04,2.336852294713669641e-03
4.918000000000000149e-02,5.956999999999999795e-02,1.509697529701758533e-03,7.869157330698010530e-03
4.708999999999999991e-02,4.077000000000000068e-02,4.244459441277034458e-04,1.721420129754487518e-03
4.875000000000000167e-02,5.507000000000000089e-02,2.834610568587688645e-03,1.401621139752856800e-02
4.900999999999999801e-02,4.596000000000000085e-02,1.118262171472073378e-03,4.778377938951495867e-03
5.279999999999999971e-02,5.229999999999999927e-02,1.834348327483001188e-03,8.043425734979521569e-03
4.519000000000000100e-02,4.381999999999999784e-02,1.059769521574761364e-03,4.734272671977614484e-03
4.071999999999999925e-02,5.161999999999999922e-02,1.304855899936187367e-03,7.343717761587219110e-03
4.861000000000000043e-02,5.723999999999999921e-02,1.445945496978015728e-03,7.390008952058622904e-03
4.800000000000000100e-02,5.050999999999999934e-02,8.105766841729886889e-04,3.804795682499472441e-03
4.177000000000000157e-02,5.829999999999999766e-02,9.040700569007506949e-04,5.455152574306058010e-03
4.009999999999999676e-02,6.965999999999999970e-02,1.717577376952891290e-03,1.241633858288216687e-02
4.590999999999999942e-02,4.961000000000000132e-02,5.844484004224406466e-04,2.828273766897188620e-03
4.504999999999999977e-02,4.547999999999999959e-02,6.582884227191859727e-04,3.035237486750680218e-03
4.494999999999999690e-02,6.418000000000000094e-02,9.741296414883987608e-04,5.889233893349422877e-03
4.558999999999999858e-02,5.172999999999999821e-02,9.750866615430817163e-04,4.909297034151759512e-03
4.871000000000000330e-02,5.390000000000000346e-02,1.074627358791677449e-03,5.229017536704887864e-03
4.601999999999999841e-02,7.391000000000000347e-02,1.833143449527263038e-03,1.210149834913682755e-02
5.025999999999999912e-02,7.006999999999999340e-02,8.181426127216997676e-04,4.741500270348517065e-03
5.117000000000000021e-02,7.244000000000000439e-02,8.740624330697488930e-04,5.106699617038612179e-03
4.411000000000000337e-02,5.344999999999999751e-02,9.447923423918506199e-04,5.043667433409487928e-03
5.104999999999999816e-02,4.947000000000000008e-02,1.122655581976527914e-03,4.875091810280536044e-03
4.632000000000000006e-02,6.382999999999999785e-02,2.020388499107466859e-03,1.180405478307697612e-02
3.629000000000000281e-02,4.497999999999999915e-02,9.983781873215097184e-04,5.666205966150330425e-03
4.574999999999999900e-02,5.671999999999999958e-02,1.534769035459422355e-03,8.274759048336917389e-03
3.903999999999999831e-02,5.603999999999999954e-02,4.858645199057615854e-04,3.040711091032276096e-03
5.392000000000000265e-02,5.827999999999999847e-02,3.421002467668699150e-03,1.598575843216721443e-02
4.238000000000000100e-02,5.240000000000000213e-02,1.436448320672638291e-03,7.859600708611748712e-03
4.685999999999999888e-02,4.619999999999999801e-02,4.778751797329472222e-04,2.144139522577246000e-03
4.549999999999999878e-02,4.916999999999999843e-02,3.431608336982598564e-04,1.664160526398394090e-03
4.721999999999999809e-02,5.650000000000000161e-02,7.358800126138575039e-04,3.832676522899535441e-03
5.568000000000000033e-02,5.385000000000000203e-02,1.364791695315245232e-03,5.805169459641315241e-03
5.032999999999999974e-02,5.868999999999999911e-02,1.999247619600133356e-03,1.006482618292820104e-02
4.979000000000000092e-02,5.142999999999999655e-02,9.444120033847558512e-04,4.333648076410701391e-03
4.572999999999999982e-02,4.504999999999999977e-02,5.054189675470903984e-04,2.279339016391785516e-03
5.013000000000000095e-02,7.058999999999999997e-02,1.346202898248979873e-03,7.867714632805581851e-03
4.216999999999999915e-02,5.643999999999999712e-02,8.736634742363148234e-04,5.090048008497880146e-03
