x_1,x_2,x_3,y
1.494000000000000015e-02,5.250200000000000422e-01,0.10706894510343942,0.0
4.458999999999999769e-02,5.795000000000000151e-02,0.015583922098839157,1.0
1.528999999999999977e-02,5.036599999999999966e-01,0.03554288080754096,0.0
1.523000000000000048e-02,4.907599999999999740e-01,0.018494756006273053,0.0
4.352999999999999925e-02,5.475000000000000006e-02,0.011614843156330813,1.0
1.643000000000000016e-02,5.236800000000000344e-01,0.08886607341836576,0.0
1.471000000000000085e-02,4.843899999999999872e-01,0.09979036550783729,0.0
4.913000000000000006e-02,5.734000000000000208e-02,0.007114117025138101,1.0
4.927999999999999742e-02,6.816999999999999449e-02,0.014079174585765795,1.0
4.624999999999999944e-02,5.544999999999999929e-02,0.006018685325748204,1.0
5.075999999999999956e-02,6.701999999999999624e-02,0.014159633548590561,1.0
5.292999999999999788e-02,5.254999999999999949e-02,0.0052026752131624915,1.0
1.747999999999999901e-02,6.245800000000000241e-01,0.1388344399336821,0.0
1.575000000000000011e-02,6.226500000000000368e-01,0.11456932079649218,0.0
4.945000000000000090e-02,6.565000000000000002e-02,0.009312491215328473,1.0
4.759000000000000036e-02,5.591999999999999749e-02,0.010948053273798436,1.0
5.113999999999999796e-02,5.612000000000000322e-02,0.006342403151062818,1.0
3.985999999999999960e-02,8.129000000000000115e-02,0.019901157223232577,1.0
1.261999999999999927e-02,5.707799999999999541e-01,0.11232852485969409,0.0
5.501000000000000334e-02,5.519999999999999907e-02,0.010061566810361322,1.0
4.619999999999999801e-02,6.042000000000000148e-02,0.006288352222830831,1.0
4.173000000000000320e-02,4.248999999999999999e-02,0.0031786558864810403,1.0
1.565000000000000072e-02,5.851800000000000335e-01,0.12965407432909568,0.0
1.541999999999999968e-02,5.616900000000000226e-01,0.04145365271157548,0.0
5.240999999999999825e-02,1.220299999999999996e-01,0.04242604821716781,1.0
4.805999999999999855e-02,5.224000000000000171e-02,0.0075107473560248345,1.0
5.693000000000000144e-02,7.764000000000000068e-02,0.010797880552586578,1.0
1.705999999999999878e-02,5.964699999999999447e-01,0.15560119580075296,0.0
1.370000000000000037e-02,4.779800000000000160e-01,0.09013668057848609,0.0
1.906000000000000055e-02,7.144399999999999640e-01,0.0806133922233897,0.0
1.651999999999999996e-02,6.134399999999999853e-01,0.049068697957788565,0.0
4.662999999999999784e-02,7.521999999999999520e-02,0.019306566236654044,1.0
1.477000000000000014e-02,4.872199999999999864e-01,0.0629085355004346,0.0
1.528000000000000018e-02,5.435200000000000031e-01,0.08940410093555244,0.0
4.488000000000000322e-02,6.271000000000000185e-02,0.007876760378667906,1.0
4.594999999999999779e-02,5.199999999999999761e-02,0.0070085698911122275,1.0
4.043999999999999678e-02,5.940000000000000141e-02,0.004427566856074268,1.0
1.550999999999999948e-02,5.294400000000000217e-01,0.018026718970033138,0.0
1.570999999999999827e-02,7.489700000000000246e-01,0.16186808570740877,0.0
1.410999999999999928e-02,5.692700000000000538e-01,0.10932658355778926,0.0
4.655000000000000110e-02,5.752000000000000168e-02,0.0030699331541031508,1.0
4.680000000000000132e-02,5.129000000000000226e-02,0.008714843314393409,1.0
4.902000000000000107e-02,5.797000000000000069e-02,0.007908109312756078,1.0
1.476000000000000055e-02,4.425600000000000089e-01,0.09429062700059246,0.0
1.525999999999999926e-02,4.863999999999999990e-01,0.06179671415545799,0.0
1.524000000000000007e-02,4.431899999999999729e-01,0.04438878221145644,0.0
3.976999999999999980e-02,6.424000000000000543e-02,0.004886380784109602,1.0
5.444000000000000228e-02,5.879000000000000198e-02,0.004216709289323963,1.0
1.341000000000000004e-02,4.729999999999999760e-01,0.0504700885977408,0.0
4.710000000000000298e-02,5.639999999999999875e-02,0.0032210277018651706,1.0
4.674999999999999989e-02,4.948999999999999927e-02,0.009596217423236084,1.0
9.669999999999999776e-03,4.759300000000000197e-01,0.0650050441723832,0.0
1.328000000000000014e-02,4.798399999999999888e-01,0.024550360954055387,0.0
4.408000000000000113e-02,8.047999999999999599e-02,0.016710006445235754,1.0
4.848999999999999838e-02,4.735999999999999932e-02,0.007524933888030812,1.0
4.741999999999999688e-02,5.052000000000000240e-02,0.006525020010433472,1.0
4.682000000000000051e-02,4.603999999999999759e-02,0.005016138222848099,1.0
1.717000000000000123e-02,6.375800000000000356e-01,0.1241599744710794,0.0
1.263000000000000060e-02,4.103700000000000125e-01,0.0695740580123634,0.0
4.669000000000000233e-02,5.453999999999999820e-02,0.011418973852144989,1.0
1.720000000000000001e-02,4.634800000000000031e-01,0.062427537332098645,0.0
4.542999999999999816e-02,6.877999999999999392e-02,0.00433844502365704,1.0
1.729999999999999941e-02,4.406399999999999761e-01,0.061788668738095257,0.0
1.599000000000000074e-02,6.110900000000000221e-01,0.11359770960234672,0.0
1.616000000000000075e-02,5.938600000000000545e-01,0.11147510007830243,0.0
1.660000000000000017e-02,4.605000000000000204e-01,0.0991000439002914,0.0
1.486999999999999954e-02,4.890399999999999747e-01,0.15771661618252955,0.0
4.286999999999999839e-02,4.655999999999999722e-02,0.010046508735799122,1.0
4.655999999999999722e-02,4.864999999999999880e-02,0.004302175034454889,1.0
1.595999999999999849e-02,4.495899999999999896e-01,0.11276367420107015,0.0
4.775000000000000078e-02,5.437999999999999778e-02,0.0027118785510654125,1.0
4.737999999999999851e-02,5.249999999999999806e-02,0.006554454462038058,1.0
1.504999999999999914e-02,5.846400000000000485e-01,0.1233500332316741,0.0
5.057999999999999996e-02,7.227000000000000091e-02,0.020352851215236917,1.0
1.695999999999999938e-02,5.182999999999999829e-01,0.09021377356739121,0.0
1.463000000000000064e-02,4.919100000000000139e-01,0.07306037815516038,0.0
1.325999999999999922e-02,5.424999999999999822e-01,0.06853874086183541,0.0
1.490000000000000005e-02,4.682100000000000151e-01,0.06811824776856089,0.0
4.397000000000000214e-02,6.550999999999999879e-02,0.00824391205976217,1.0
1.662999999999999895e-02,4.986099999999999977e-01,0.07884844902270029,0.0
1.710000000000000062e-02,5.744899999999999451e-01,0.09466602665783964,0.0
4.479999999999999954e-02,6.281000000000000472e-02,0.013142401076158708,1.0
4.291999999999999982e-02,5.278999999999999665e-02,0.006108853848227891,1.0
1.523000000000000048e-02,5.162900000000000267e-01,0.06947317666376171,0.0
4.791000000000000120e-02,4.578000000000000125e-02,0.0030290938016102153,1.0
1.230999999999999976e-02,4.366700000000000026e-01,0.05406203334731906,0.0
1.541999999999999968e-02,4.848500000000000032e-01,0.07406704286616236,0.0
4.327000000000000290e-02,4.914999999999999925e-02,0.00281640020771393,1.0
5.220000000000000334e-02,7.638000000000000345e-02,0.015602341403341982,1.0
5.170999999999999902e-02,4.884999999999999759e-02,0.007201489978086325,1.0
1.397999999999999937e-02,4.623300000000000187e-01,0.06039445053704266,0.0
1.611999999999999891e-02,4.997500000000000275e-01,0.04488175648144806,0.0
1.481000000000000025e-02,4.871900000000000119e-01,0.044685783190639705,0.0
4.503999999999999670e-02,4.615999999999999964e-02,0.003664426214036775,1.0
4.866999999999999799e-02,7.124999999999999389e-02,0.008101675701449524,1.0
1.504999999999999914e-02,6.962800000000000100e-01,0.16101565713476054,0.0
5.244000000000000050e-02,5.471000000000000169e-02,0.006142108537539946,1.0
1.542999999999999927e-02,7.752499999999999947e-01,0.1150202772234135,0.0
4.510999999999999732e-02,6.766999999999999404e-02,0.006273351122068006,1.0
4.698000000000000093e-02,6.880000000000000004e-02,0.00660652783686155,1.0
4.424000000000000155e-02,6.449000000000000565e-02,0.003055045564923965,1.0
4.121999999999999970e-02,5.548999999999999766e-02,0.00900084209272977,1.0
1.642000000000000057e-02,5.010599999999999499e-01,0.0723128288024661,0.0
1.565000000000000072e-02,5.540000000000000480e-01,0.05241060738862048,0.0
4.837999999999999939e-02,5.220999999999999946e-02,0.0032198079066885783,1.0
4.886999999999999678e-02,5.356000000000000344e-02,0.0025042917223537333,1.0
4.232000000000000345e-02,3.914999999999999730e-02,0.005111969584170613,1.0
5.253000000000000030e-02,5.718999999999999778e-02,0.009095983876158415,1.0
1.252999999999999947e-02,3.271499999999999964e-01,0.05038765858007632,0.0
4.254000000000000142e-02,5.813999999999999724e-02,0.005300642995578178,1.0
5.186999999999999944e-02,6.381000000000000560e-02,0.007375409365080376,1.0
1.467000000000000075e-02,4.704599999999999893e-01,0.05580727824924959,0.0
4.197000000000000036e-02,8.497999999999999998e-02,0.02228181134407156,1.0
1.450000000000000074e-02,4.764399999999999746e-01,0.08685841082441954,0.0
4.091000000000000192e-02,5.544000000000000317e-02,0.007075698236306786,1.0
3.867000000000000298e-02,8.061000000000000110e-02,0.02146614365517384,1.0
4.521000000000000019e-02,6.955000000000000071e-02,0.006792888359935903,1.0
1.552000000000000081e-02,5.168500000000000316e-01,0.08851387270346216,0.0
1.409000000000000009e-02,6.238099999999999756e-01,0.14584309369028975,0.0
5.256999999999999867e-02,7.471999999999999476e-02,0.010756240516119682,1.0
1.255000000000000039e-02,5.692000000000000393e-01,0.051930227049860396,0.0
1.471000000000000085e-02,5.538399999999999990e-01,0.06342816383203216,0.0
1.332000000000000024e-02,4.916599999999999859e-01,0.05020137516652222,0.0
4.068000000000000088e-02,4.689999999999999725e-02,0.002929233501025799,1.0
1.782999999999999863e-02,5.882300000000000306e-01,0.08227735785786106,0.0
1.541999999999999968e-02,4.834200000000000164e-01,0.08673502613628856,0.0
1.525999999999999926e-02,5.203400000000000247e-01,0.0714057141012598,0.0
5.215999999999999803e-02,5.338999999999999996e-02,0.0024476763194145783,1.0
5.297000000000000319e-02,9.493999999999999662e-02,0.016385881290548306,1.0
4.882000000000000228e-02,4.433000000000000135e-02,0.005808605778098306,1.0
1.553000000000000040e-02,6.103899999999999881e-01,0.2375937409183,0.0
1.489000000000000046e-02,5.915200000000000458e-01,0.050137169899470264,0.0
4.349000000000000088e-02,5.902999999999999914e-02,0.00785442075945633,1.0
1.504999999999999914e-02,4.699599999999999889e-01,0.05447168835974402,0.0
4.411000000000000337e-02,5.589999999999999830e-02,0.0031324724013759206,1.0
1.324999999999999963e-02,4.786900000000000044e-01,0.03082387852141286,0.0
5.104000000000000203e-02,5.052000000000000240e-02,0.005254095663115552,1.0
1.417999999999999990e-02,5.788900000000000157e-01,0.043099580325118576,0.0
1.489000000000000046e-02,5.016199999999999548e-01,0.036379438861562516,0.0
5.276999999999999746e-02,6.666999999999999316e-02,0.01447762491883694,1.0
4.517000000000000182e-02,5.210000000000000048e-02,0.005859643422309941,1.0
3.756999999999999923e-02,4.666000000000000009e-02,0.0034335296612878277,1.0
1.397999999999999937e-02,5.918900000000000272e-01,0.06876779588399545,0.0
5.009000000000000258e-02,5.560999999999999971e-02,0.008787551904801712,1.0
1.494000000000000015e-02,5.306499999999999551e-01,0.03552919805832686,0.0
5.543000000000000010e-02,5.797999999999999682e-02,0.00936151410849819,1.0
5.247999999999999887e-02,6.578000000000000513e-02,0.006354740643707923,1.0
1.494999999999999975e-02,6.011499999999999622e-01,0.08551062254659995,0.0
4.929000000000000048e-02,5.031999999999999668e-02,0.003904691452477696,1.0
1.524999999999999967e-02,6.073600000000000110e-01,0.09137511911258515,0.0
1.790999999999999884e-02,7.891399999999999526e-01,0.08533801017196724,0.0
1.653999999999999915e-02,3.654600000000000071e-01,0.043207127288320366,0.0
3.840999999999999970e-02,4.873999999999999860e-02,0.002557245811709695,1.0
5.129999999999999838e-02,5.258000000000000174e-02,0.005050043321419984,1.0
1.515000000000000027e-02,5.404900000000000260e-01,0.084340997961296,0.0
1.328999999999999973e-02,5.151200000000000223e-01,0.10440015882596361,0.0
1.081000000000000016e-02,4.380999999999999894e-01,0.05937134783305722,0.0
1.771999999999999964e-02,5.752000000000000446e-01,0.08178767388074597,0.0
4.802000000000000018e-02,5.025999999999999912e-02,0.007448396930981902,1.0
1.318000000000000074e-02,4.217799999999999883e-01,0.03919476946524874,0.0
4.504999999999999977e-02,3.980000000000000204e-02,0.005886560934149043,1.0
4.603999999999999759e-02,4.997999999999999665e-02,0.005866063734124829,1.0
4.168999999999999789e-02,6.271999999999999797e-02,0.012083399633910035,1.0
5.106000000000000122e-02,6.357000000000000151e-02,0.008435142774207033,1.0
1.331000000000000065e-02,4.438500000000000223e-01,0.12939763779180377,0.0
4.893999999999999739e-02,5.838999999999999746e-02,0.009622955692572679,1.0
4.125000000000000194e-02,5.480999999999999761e-02,0.01271102668304009,1.0
5.131999999999999756e-02,6.597000000000000086e-02,0.006791754240813725,1.0
1.131000000000000061e-02,4.937799999999999967e-01,0.1436695959914497,0.0
2.026000000000000023e-02,1.041570000000000107e+00,0.27062279026338776,0.0
1.651000000000000037e-02,5.098200000000000509e-01,0.09057407816130635,0.0
1.447999999999999982e-02,5.241400000000000503e-01,0.10935708629924078,0.0
4.771000000000000241e-02,5.079000000000000181e-02,0.013459675512235786,1.0
4.862999999999999962e-02,4.426000000000000073e-02,0.00216012865568603,1.0
1.566999999999999990e-02,5.722000000000000419e-01,0.12294228506346784,0.0
1.863000000000000073e-02,4.826599999999999779e-01,0.04982414933500081,0.0
1.577999999999999889e-02,6.922399999999999665e-01,0.16047769889951696,0.0
1.536999999999999998e-02,5.131499999999999950e-01,0.02049745839722018,0.0
1.443999999999999971e-02,4.064099999999999935e-01,0.030267656366258326,0.0
1.752000000000000085e-02,6.254899999999999904e-01,0.10490902337616048,0.0
1.672999999999999834e-02,4.626799999999999802e-01,0.051891379065439065,0.0
1.471000000000000085e-02,4.646799999999999820e-01,0.07282090574716282,0.0
1.481000000000000025e-02,4.955700000000000105e-01,0.0424110354301137,0.0
5.151000000000000023e-02,5.482000000000000067e-02,0.005855404690011312,1.0
1.578999999999999848e-02,5.035300000000000331e-01,0.0692732265111522,0.0
4.370999999999999885e-02,5.879999999999999810e-02,0.008756348083616436,1.0
4.805999999999999855e-02,4.834999999999999715e-02,0.005719020483844683,1.0
4.127999999999999725e-02,4.868000000000000105e-02,0.006675046498613896,1.0
5.032999999999999974e-02,5.990999999999999798e-02,0.008030288163382521,1.0
4.082999999999999824e-02,6.633999999999999619e-02,0.012974465814507332,1.0
4.265999999999999653e-02,4.916000000000000231e-02,0.014142884363386569,1.0
4.182000000000000300e-02,4.327999999999999903e-02,0.0025938014066722347,1.0
4.877000000000000085e-02,5.924999999999999711e-02,0.0052258064700439685,1.0
5.065999999999999670e-02,6.740999999999999770e-02,0.015189008588272452,1.0
4.372999999999999804e-02,3.550999999999999990e-02,0.003393006912435974,1.0
4.426000000000000073e-02,5.441000000000000003e-02,0.0059757469320654835,1.0
1.393999999999999927e-02,4.756500000000000172e-01,0.035922534373214604,0.0
1.311000000000000013e-02,4.187500000000000111e-01,0.06866175187225232,0.0
4.791999999999999732e-02,7.063999999999999446e-02,0.010479668029796083,1.0
1.906000000000000055e-02,5.467100000000000293e-01,0.08706610211074477,0.0
1.331000000000000065e-02,4.745900000000000118e-01,0.06619751745097952,0.0
5.097000000000000142e-02,5.326999999999999791e-02,0.005050792660791389,1.0
4.667000000000000315e-02,7.371999999999999387e-02,0.015948395541257387,1.0
5.201000000000000068e-02,6.208999999999999936e-02,0.012872751300712602,1.0
4.936000000000000110e-02,5.380000000000000060e-02,0.0035299593348590164,1.0
4.447999999999999871e-02,4.653000000000000191e-02,0.005502887876190124,1.0
4.988999999999999685e-02,5.945000000000000284e-02,0.00808864662959912,1.0
1.396999999999999978e-02,5.455100000000000504e-01,0.03758626491176875,0.0
1.642000000000000057e-02,5.317100000000000160e-01,0.11585290071368416,0.0
1.823999999999999927e-02,5.299800000000000066e-01,0.06378067874979418,0.0
4.211999999999999772e-02,5.340999999999999914e-02,0.006603693684500646,1.0
1.192999999999999963e-02,4.783299999999999774e-01,0.06271129914542851,0.0
5.702999999999999736e-02,6.444999999999999341e-02,0.024661870658157725,1.0
5.555000000000000215e-02,5.290000000000000258e-02,0.0087409104258174,1.0
5.210000000000000048e-02,5.884999999999999953e-02,0.012516701917363844,1.0
1.898000000000000034e-02,7.177799999999999736e-01,0.12549954647151068,0.0
1.536999999999999998e-02,4.732399999999999940e-01,0.04607979506320471,0.0
1.703999999999999959e-02,5.289399999999999658e-01,0.062321460549373764,0.0
1.640000000000000138e-02,5.418199999999999683e-01,0.15507125443557465,0.0
1.490000000000000005e-02,4.920599999999999974e-01,0.13534297129585893,0.0
5.136000000000000287e-02,5.720999999999999697e-02,0.006889887904147707,1.0
1.511999999999999976e-02,3.044799999999999729e-01,0.055254641164639774,0.0
4.059000000000000108e-02,5.179000000000000270e-02,0.003407576449536096,1.0
1.269999999999999948e-02,6.472999999999999865e-01,0.13473195916328073,0.0
1.477999999999999974e-02,3.794000000000000150e-01,0.02468530996090403,0.0
4.222000000000000058e-02,4.222000000000000058e-02,0.003980233993727849,1.0
1.714999999999999858e-02,4.737999999999999989e-01,0.033503550912086,0.0
1.807999999999999885e-02,7.839099999999999957e-01,0.20025211114214297,0.0
1.439999999999999961e-02,6.145699999999999497e-01,0.067730704355762,0.0
4.064999999999999863e-02,5.102999999999999897e-02,0.0036491734040329207,1.0
1.503999999999999955e-02,5.351599999999999691e-01,0.05597456517792857,0.0
4.658000000000000335e-02,5.249000000000000193e-02,0.007043875168345894,1.0
1.763999999999999943e-02,6.964000000000000190e-01,0.09375018635351369,0.0
4.646000000000000130e-02,7.556000000000000216e-02,0.015768303098162552,1.0
4.628999999999999782e-02,4.558000000000000246e-02,0.0033181649808681317,1.0
1.328000000000000014e-02,5.447999999999999510e-01,0.05989865045637926,0.0
3.932000000000000078e-02,6.029000000000000331e-02,0.00626304481833921,1.0
4.544999999999999735e-02,4.923000000000000292e-02,0.004694246555373091,1.0
